trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.001, 'e': 0.80612106217614}",20,10,-20.61800752967,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
184,False,"{'a': 0.001, 'e': 0.8021838885585818}",30,0,-151.19252286374834,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
185,False,"{'a': 0.001, 'e': 0.7981867777396212}",20,0,6.0093313595220295,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
186,False,"{'a': 0.001, 'e': 0.7941296281990525}",25,8,-167.54493539362358,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 3}",1
187,False,"{'a': 0.001, 'e': 0.7900123734263975}",20,1,-20.818727822531578,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
188,False,"{'a': 0.001, 'e': 0.7858349830425586}",20,0,-106.29451957640843,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
189,False,"{'a': 0.001, 'e': 0.7815974639023656}",25,13,-12.523650069724532,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
190,False,"{'a': 0.001, 'e': 0.7772998611746911}",20,0,-77.7165580207962,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
191,False,"{'a': 0.001, 'e': 0.7729422593967384}",20,0,-50.36100050552728,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.7685247834990175}",20,14,6.920253793468413,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.001, 'e': 0.7640475997974661}",20,0,-56.58777484641582,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
194,False,"{'a': 0.001, 'e': 0.7595109169491112}",20,15,-2.945516198598167,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.001, 'e': 0.7549149868676283}",30,0,-123.33101221619256,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
196,False,"{'a': 0.001, 'e': 0.7502601055951175}",20,0,-59.089830269968054,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
197,False,"{'a': 0.001, 'e': 0.7455466141264027}",20,0,-64.48339639293313,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
198,False,"{'a': 0.001, 'e': 0.7407748991821539}",25,15,-39.75782361149248,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
199,False,"{'a': 0.001, 'e': 0.7359453939271485}",25,1,-68.81603592142103,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 1}",1
200,False,"{'a': 0.001, 'e': 0.7310585786300049}",20,0,-150.83981000971508,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
201,False,"{'a': 0.001, 'e': 0.7261149812607791}",25,0,-23.472619715282068,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
202,False,"{'a': 0.001, 'e': 0.7211151780228631}",25,0,-37.26739879723835,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
203,False,"{'a': 0.001, 'e': 0.7160597938157098}",30,0,-32.8742165064551,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
204,False,"{'a': 0.001, 'e': 0.710949502625004}",20,5,-1.0457291811935647,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.001, 'e': 0.7057850278370112}",35,0,-133.41724880505842,"{0: 25, 1: 3, 2: 3, 3: 2, 4: 2}",0
206,False,"{'a': 0.001, 'e': 0.7005671424739729}",20,0,-97.43838241667774,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
207,False,"{'a': 0.001, 'e': 0.6952966693475654}",30,6,-12.709381929358395,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
208,False,"{'a': 0.001, 'e': 0.6899744811276125}",20,0,-69.86769948929623,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
209,False,"{'a': 0.001, 'e': 0.6846015003234308}",20,0,-76.38197902140088,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
210,False,"{'a': 0.001, 'e': 0.679178699175393}",25,0,-58.1379644172417,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
211,False,"{'a': 0.001, 'e': 0.6737070994545213}",20,0,-85.72838996574089,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
212,False,"{'a': 0.001, 'e': 0.6681877721681662}",25,0,-135.6377307331889,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
213,False,"{'a': 0.001, 'e': 0.6626218371700825}",25,2,-21.521491205034543,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 0}",1
214,False,"{'a': 0.001, 'e': 0.6570104626734988}",30,0,-136.1430770788008,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
215,False,"{'a': 0.001, 'e': 0.6513548646660542}",25,0,-98.16770507493337,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
216,False,"{'a': 0.001, 'e': 0.6456563062257954}",20,8,-65.35521224562522,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
217,False,"{'a': 0.001, 'e': 0.6399160967377342}",20,0,-4.754858113667985,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
218,False,"{'a': 0.001, 'e': 0.6341355910108007}",30,0,-38.4285212068731,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
219,False,"{'a': 0.001, 'e': 0.6283161882953663}",20,8,-14.804870701458395,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.001, 'e': 0.6224593312018546}",25,0,-81.29994224326745,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
221,False,"{'a': 0.001, 'e': 0.6165665045213191}",30,0,-40.19760344089589,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
222,False,"{'a': 0.001, 'e': 0.610639233949222}",20,0,-35.91119290008749,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
223,False,"{'a': 0.001, 'e': 0.6046790847140093}",35,18,-37.58269243593326,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
224,False,"{'a': 0.001, 'e': 0.5986876601124521}",20,9,-34.97338591326812,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
225,False,"{'a': 0.001, 'e': 0.5926665999540697}",20,6,3.4877981579121737,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.001, 'e': 0.5866175789173299}",30,6,-87.66803691911704,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 1}",1
227,False,"{'a': 0.001, 'e': 0.5805423048206597}",20,0,-44.62354390102998,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
228,False,"{'a': 0.001, 'e': 0.5744425168116589}",20,0,-56.80844930058855,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
229,False,"{'a': 0.001, 'e': 0.5683199834782481}",30,0,-78.64051075959404,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
230,False,"{'a': 0.001, 'e': 0.5621765008857981}",20,0,-33.71527299307693,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
231,False,"{'a': 0.001, 'e': 0.5560138905446199}",30,0,-81.82159718547535,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
232,False,"{'a': 0.001, 'e': 0.549833997312478}",30,17,-1.564765004293444,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.001, 'e': 0.5436386872370788}",20,0,-44.27686870950645,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
234,False,"{'a': 0.001, 'e': 0.5374298453437497}",25,7,-1.4038878680402238,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.001, 'e': 0.5312093733737563}",25,0,-39.99811616161693,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
236,False,"{'a': 0.001, 'e': 0.5249791874789399}",25,0,-2.25279956226412,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
237,False,"{'a': 0.001, 'e': 0.5187412158785353}",25,15,-21.271601770030102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.001, 'e': 0.5124973964842103}",20,0,-128.9955976427903,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
239,False,"{'a': 0.001, 'e': 0.5062496744995105}",30,0,-82.44016277467856,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
240,False,"{'a': 0.001, 'e': 0.5}",30,0,8.66651009642262,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
241,False,"{'a': 0.001, 'e': 0.4937503255004894}",20,2,-31.44071006597786,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
242,False,"{'a': 0.001, 'e': 0.48750260351578967}",20,0,-88.56344832728695,"{0: 13, 1: 0, 2: 3, 3: 4, 4: 0}",0
243,False,"{'a': 0.001, 'e': 0.48125878412146467}",25,3,-71.40747257860882,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 2}",1
244,False,"{'a': 0.001, 'e': 0.4750208125210601}",25,3,12.651576988905804,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.001, 'e': 0.46879062662624377}",20,0,-51.30349876289465,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
246,False,"{'a': 0.001, 'e': 0.46257015465625034}",25,0,-17.373738950275566,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
247,False,"{'a': 0.001, 'e': 0.4563613127629212}",20,10,5.292674937048453,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.001, 'e': 0.45016600268752205}",25,0,-81.70468823038178,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
249,False,"{'a': 0.001, 'e': 0.44398610945538014}",25,8,-44.96143252977467,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
250,False,"{'a': 0.001, 'e': 0.43782349911420193}",30,12,17.6461713118134,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.001, 'e': 0.43168001652175186}",25,0,-69.81023616456514,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
252,False,"{'a': 0.001, 'e': 0.4255574831883411}",30,18,-13.862270338197542,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
253,False,"{'a': 0.001, 'e': 0.41945769517934034}",20,0,-29.554883944453916,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
254,False,"{'a': 0.001, 'e': 0.41338242108267004}",20,4,-81.67406856616539,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
255,False,"{'a': 0.001, 'e': 0.40733340004593027}",20,8,-9.457405742917098,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
256,False,"{'a': 0.001, 'e': 0.40131233988754794}",20,2,16.19870003269001,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.001, 'e': 0.39532091528599067}",25,7,-13.80319519281844,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
258,False,"{'a': 0.001, 'e': 0.38936076605077796}",25,7,-8.646285452638331,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
259,False,"{'a': 0.001, 'e': 0.3834334954786808}",20,12,11.735965814494485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.001, 'e': 0.3775406687981454}",20,8,2.3633439480891663,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.001, 'e': 0.3716838117046337}",30,15,2.2792642123704425,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
262,False,"{'a': 0.001, 'e': 0.36586440898919936}",20,10,2.953083205214245,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.001, 'e': 0.3600839032622658}",25,2,-22.36645008561345,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
264,False,"{'a': 0.001, 'e': 0.35434369377420466}",30,16,3.203088523511712,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.001, 'e': 0.34864513533394575}",20,0,-54.89844745162875,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
266,False,"{'a': 0.001, 'e': 0.34298953732650117}",20,14,3.0834818154350687,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.001, 'e': 0.33737816282991756}",25,0,-57.61760853491562,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
268,False,"{'a': 0.001, 'e': 0.3318122278318339}",25,10,-49.42210007317735,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
269,False,"{'a': 0.001, 'e': 0.32629290054547866}",30,0,5.769890116948251,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
270,False,"{'a': 0.001, 'e': 0.320821300824607}",35,24,8.477776115723628,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.001, 'e': 0.3153984996765692}",25,2,-113.9453646570689,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 3}",1
272,False,"{'a': 0.001, 'e': 0.3100255188723876}",35,7,-28.024699522580068,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.001, 'e': 0.3047033306524346}",20,2,3.668345927205443,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.001, 'e': 0.29943285752602716}",20,13,-26.58835266698576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.001, 'e': 0.2942149721629888}",25,8,-12.043617229705117,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
276,False,"{'a': 0.001, 'e': 0.289050497374996}",20,0,-70.56614766547725,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
277,False,"{'a': 0.001, 'e': 0.2839402061842902}",30,14,18.687460192915985,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.001, 'e': 0.2788848219771369}",35,0,-23.11421801868557,"{0: 31, 1: 0, 2: 3, 3: 0, 4: 1}",0
279,False,"{'a': 0.001, 'e': 0.27388501873922094}",20,0,17.77850161809743,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
280,False,"{'a': 0.001, 'e': 0.2689414213699951}",20,10,12.370184824448838,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.001, 'e': 0.26405460607285147}",20,0,-2.316085966646753,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
282,False,"{'a': 0.001, 'e': 0.25922510081784605}",20,6,-48.88023253798773,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
283,False,"{'a': 0.001, 'e': 0.25445338587359734}",20,2,-3.0894030914639883,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
284,False,"{'a': 0.001, 'e': 0.24973989440488245}",20,13,14.944159189149326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.001, 'e': 0.24508501313237172}",30,0,-20.69695173603817,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
286,False,"{'a': 0.001, 'e': 0.24048908305088887}",20,8,19.97237286814923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.001, 'e': 0.235952400202534}",20,8,-13.596183231815985,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.001, 'e': 0.23147521650098238}",35,23,16.348354153719328,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.001, 'e': 0.22705774060326153}",20,15,-0.7858988985024222,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.001, 'e': 0.22270013882530884}",25,16,15.726363202418765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.001, 'e': 0.21840253609763444}",20,10,16.160335045630266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.001, 'e': 0.21416501695744145}",25,11,27.945276887119746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.001, 'e': 0.2099876265736025}",25,11,-26.37213259836659,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
294,False,"{'a': 0.001, 'e': 0.2058703718009474}",20,3,19.001359261303833,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.001, 'e': 0.20181322226037884}",35,8,-81.20922717383458,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 2}",1
296,False,"{'a': 0.001, 'e': 0.19781611144141822}",30,21,17.39191893835814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.001, 'e': 0.19387893782385993}",35,25,-2.539264039058695,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.001, 'e': 0.19000156601531296}",30,16,-25.186921779174874,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.001, 'e': 0.18618382790150861}",20,0,19.49963346977875,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.001, 'e': 0.18242552380635635}",25,12,19.39399476893466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.001, 'e': 0.17872642365885041}",25,11,13.167354274963865,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.001, 'e': 0.17508626816403985}",25,16,15.678955391977793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.001, 'e': 0.17150476997540084}",25,7,-24.124273744830024,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
304,False,"{'a': 0.001, 'e': 0.1679816148660756}",25,13,24.41107045506248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.001, 'e': 0.1645164628965632}",25,13,-21.32027155141232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
306,False,"{'a': 0.001, 'e': 0.1611089495765852}",25,17,14.205169300623814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.001, 'e': 0.15775868701896997}",25,12,27.022916402888452,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.001, 'e': 0.1544652650835347}",30,0,32.580864897599916,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.001, 'e': 0.15122825250907426}",25,12,23.550279856402668,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.001, 'e': 0.14804719803168948}",30,22,15.779700247306469,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.001, 'e': 0.1449216314878228}",30,4,43.26691965475881,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.001, 'e': 0.14185106490048782}",25,17,13.092056037704591,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.001, 'e': 0.13883499354730713}",20,14,13.35278779645283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.001, 'e': 0.1358728970090943}",35,13,13.484598870653992,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.001, 'e': 0.13296424019782926}",25,18,11.928554852211684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.001, 'e': 0.13010847436299783}",35,20,26.18551347168843,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.001, 'e': 0.12730503807537172}",30,3,45.650381756335356,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.001, 'e': 0.12455335818741642}",20,1,19.592813688622734,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.001, 'e': 0.1218528507696181}",25,14,6.97719749369713,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.001, 'e': 0.11920292202211757}",20,3,4.2236856507914124,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
321,False,"{'a': 0.001, 'e': 0.11660296916113934}",20,0,28.70021838646194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.001, 'e': 0.1140523812797908}",25,0,16.366234906051307,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
323,False,"{'a': 0.001, 'e': 0.1115505401828965}",20,10,19.549668667777436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.001, 'e': 0.10909682119561298}",30,24,9.46172088668488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.001, 'e': 0.10669059394565121}",30,16,19.14429817844179,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.001, 'e': 0.10433122311900127}",25,11,27.741763284874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.001, 'e': 0.10201806918913035}",30,8,27.744344864801505,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.001, 'e': 0.09975048911968522}",25,2,27.91543113338022,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.001, 'e': 0.09752783704079257}",25,11,27.134632463152048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.001, 'e': 0.0953494648991095}",25,7,15.055372382665293,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
331,False,"{'a': 0.001, 'e': 0.09321472308182356}",20,6,27.12518890891698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.001, 'e': 0.09112296101485608}",20,4,25.613665167148856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.001, 'e': 0.0890735277355633}",35,12,-14.522355147415649,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
334,False,"{'a': 0.001, 'e': 0.0870657724402713}",30,18,26.0672974744615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.001, 'e': 0.08509904500702026}",20,12,15.317339675869636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.001, 'e': 0.08317269649392235}",25,0,3.8974548010003014,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
337,False,"{'a': 0.001, 'e': 0.08128607961357295}",20,0,34.17074510535944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.001, 'e': 0.07943854918397844}",20,8,9.658314016457798,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.001, 'e': 0.07762946255648842}",20,3,-11.15553337539701,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
340,False,"{'a': 0.001, 'e': 0.07585818002124356}",20,10,18.46417915291599,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.001, 'e': 0.07412406519066315}",30,17,21.602456456158883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.001, 'e': 0.07242648536151768}",20,5,23.63366362112911,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.001, 'e': 0.07076481185614085}",20,10,10.420118914339174,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.001, 'e': 0.06913842034334684}",25,11,25.909265990817715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.001, 'e': 0.06754669113962912}",20,16,9.535611330471774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.001, 'e': 0.06598900949121876}",20,12,12.674331122989289,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.001, 'e': 0.06446476583758963}",25,6,8.686665737498759,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
348,False,"{'a': 0.001, 'e': 0.06297335605699654}",25,0,40.47778491442108,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.001, 'e': 0.06151418169463447}",30,17,26.81240718817532,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.001, 'e': 0.060086650174007626}",25,7,36.39209962635619,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.001, 'e': 0.058690174992091164}",30,17,13.30314510924542,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.001, 'e': 0.057324175898868714}",25,10,26.169646713714876,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.001, 'e': 0.05598807906182172}",20,14,10.245488497564645,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.001, 'e': 0.05468131721594078}",20,11,18.27135575929473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.001, 'e': 0.05340332979982424}",25,18,13.628769078493368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.001, 'e': 0.052153563078417724}",20,0,31.481240133506297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.001, 'e': 0.050931470252943506}",30,13,34.95840770586566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.001, 'e': 0.04973651155855677}",20,9,17.892568392752192,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.001, 'e': 0.04856815435025614}",25,11,27.092767238082303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.001, 'e': 0.04742587317756679}",25,5,33.85218722180559,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.001, 'e': 0.04630914984850037}",20,0,29.513348210433165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.001, 'e': 0.04521747348328747}",30,16,26.92872008371234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.001, 'e': 0.04415034055836466}",20,6,23.48480337080942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.001, 'e': 0.043107254941086144}",25,14,21.269166483421408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.001, 'e': 0.04208772791561885}",25,17,19.751364704078746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.001, 'e': 0.041091278200465}",30,12,37.04120173866181,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.001, 'e': 0.04011743195804563}",25,14,19.693450008107515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
