trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
112,False,"{'a': 0.001, 'e': 0.9945137011005495}",20,0,-96.09740377858034,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
113,False,"{'a': 0.001, 'e': 0.9943755959354477}",25,0,-82.59971124395157,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
114,False,"{'a': 0.001, 'e': 0.994234034441075}",25,0,-234.60343412599485,"{0: 10, 1: 2, 2: 8, 3: 2, 4: 3}",0
115,False,"{'a': 0.001, 'e': 0.9940889311437562}",30,0,-82.85443619493691,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
116,False,"{'a': 0.001, 'e': 0.9939401985084158}",25,0,-106.02220800249073,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
117,False,"{'a': 0.001, 'e': 0.9937877468915373}",25,0,-166.0181323409928,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
118,False,"{'a': 0.001, 'e': 0.9936314844931844}",25,0,-34.15476150225091,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
119,False,"{'a': 0.001, 'e': 0.9934713173080783}",25,0,-101.61567201926495,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
120,False,"{'a': 0.001, 'e': 0.9933071490757153}",20,0,-75.33080559940018,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
121,False,"{'a': 0.001, 'e': 0.9931388812295173}",25,0,-200.8016450802321,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 4}",0
122,False,"{'a': 0.001, 'e': 0.9929664128450049}",25,0,-157.61619705757354,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
123,False,"{'a': 0.001, 'e': 0.992789640586981}",30,11,-77.99318478065116,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 1}",1
124,False,"{'a': 0.001, 'e': 0.9926084586557181}",20,0,-83.5639004933199,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
125,False,"{'a': 0.001, 'e': 0.9924227587321393}",30,0,-164.14829069547812,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
126,False,"{'a': 0.001, 'e': 0.9922324299219849}",30,0,-250.57917956345491,"{0: 15, 1: 2, 2: 8, 3: 1, 4: 4}",0
127,False,"{'a': 0.001, 'e': 0.9920373586989583}",25,0,-156.44481106835462,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
128,False,"{'a': 0.001, 'e': 0.9918374288468401}",20,0,-64.49678916582629,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
129,False,"{'a': 0.001, 'e': 0.9916325214005703}",25,0,-217.92969855281012,"{0: 12, 1: 1, 2: 7, 3: 2, 4: 3}",0
130,False,"{'a': 0.001, 'e': 0.991422514586288}",30,0,-291.2928557884268,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 5}",0
131,False,"{'a': 0.001, 'e': 0.9912072837603251}",30,0,-163.98509846642582,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
132,False,"{'a': 0.001, 'e': 0.990986701347152}",20,0,-40.55356902357649,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
133,False,"{'a': 0.001, 'e': 0.9907606367762712}",25,0,-25.565119489778887,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
134,False,"{'a': 0.001, 'e': 0.9905289564180538}",30,5,-71.28509341473791,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",1
135,False,"{'a': 0.001, 'e': 0.9902915235185259}",25,0,-104.71751752214604,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
136,False,"{'a': 0.001, 'e': 0.9900481981330957}",30,0,-237.83869403000222,"{0: 14, 1: 1, 2: 11, 3: 1, 4: 3}",0
137,False,"{'a': 0.001, 'e': 0.9897988370592303}",20,10,-20.613719027816025,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
138,False,"{'a': 0.001, 'e': 0.9895432937680818}",20,10,-25.629927039592545,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
139,False,"{'a': 0.001, 'e': 0.9892814183350669}",25,0,-123.88343701206063,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
140,False,"{'a': 0.001, 'e': 0.9890130573694068}",30,0,-181.81965937478898,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
141,False,"{'a': 0.001, 'e': 0.9887380539426343}",25,0,-170.41390262146285,"{0: 11, 1: 3, 2: 7, 3: 3, 4: 1}",0
142,False,"{'a': 0.001, 'e': 0.9884562475160777}",35,0,-247.50025446980715,"{0: 20, 1: 2, 2: 8, 3: 1, 4: 4}",0
143,False,"{'a': 0.001, 'e': 0.9881674738673312}",20,0,-75.45928943573196,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
144,False,"{'a': 0.001, 'e': 0.9878715650157257}",20,0,-23.566495035106286,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
145,False,"{'a': 0.001, 'e': 0.9875683491468141}",20,0,-27.662951074118254,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
146,False,"{'a': 0.001, 'e': 0.9872576505358884}",30,0,-192.92228889387394,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 5}",0
147,False,"{'a': 0.001, 'e': 0.9869392894705469}",20,3,-33.62141433240624,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
148,False,"{'a': 0.001, 'e': 0.9866130821723351}",20,0,-84.53365975254607,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
149,False,"{'a': 0.001, 'e': 0.9862788407174811}",20,2,-52.56816114840312,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 0}",1
150,False,"{'a': 0.001, 'e': 0.9859363729567544}",30,0,-83.4937768117635,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",1
151,False,"{'a': 0.001, 'e': 0.985585482434479}",20,0,-148.09244789009676,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
152,False,"{'a': 0.001, 'e': 0.9852259683067269}",25,0,-75.3880953592957,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
153,False,"{'a': 0.001, 'e': 0.9848576252587378}",25,0,-99.99139184072664,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
154,False,"{'a': 0.001, 'e': 0.9844802434215911}",30,10,-82.657027533272,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
155,False,"{'a': 0.001, 'e': 0.9840936082881853}",30,0,-169.53242201709725,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
156,False,"{'a': 0.001, 'e': 0.9836975006285591}",35,0,-204.0795333500305,"{0: 20, 1: 3, 2: 7, 3: 3, 4: 2}",0
157,False,"{'a': 0.001, 'e': 0.9832916964046118}",25,0,-48.83634535938374,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
158,False,"{'a': 0.001, 'e': 0.9828759666842724}",35,0,-197.44223571830634,"{0: 19, 1: 5, 2: 7, 3: 2, 4: 2}",0
159,False,"{'a': 0.001, 'e': 0.9824500775551757}",25,0,-71.21520208013514,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
160,False,"{'a': 0.001, 'e': 0.9820137900379085}",30,0,-139.62614232937128,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
161,False,"{'a': 0.001, 'e': 0.9815668599988902}",35,0,-157.21073113870034,"{0: 21, 1: 5, 2: 6, 3: 1, 4: 2}",0
162,False,"{'a': 0.001, 'e': 0.9811090380629609}",20,1,-46.77217728568714,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
163,False,"{'a': 0.001, 'e': 0.9806400695257524}",25,0,-85.38425482467862,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
164,False,"{'a': 0.001, 'e': 0.9801596942659225}",20,0,-100.35241689458117,"{0: 10, 1: 3, 2: 4, 3: 3, 4: 0}",0
165,False,"{'a': 0.001, 'e': 0.9796676466573412}",30,10,-67.09978021099495,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",1
166,False,"{'a': 0.001, 'e': 0.9791636554813196}",20,9,-93.90215093540053,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 1}",1
167,False,"{'a': 0.001, 'e': 0.9786474438389795}",25,0,-87.57849171071268,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
168,False,"{'a': 0.001, 'e': 0.9781187290638694}",25,0,-37.8098160900799,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
169,False,"{'a': 0.001, 'e': 0.9775772226349374}",25,0,-125.24116630334929,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
170,False,"{'a': 0.001, 'e': 0.9770226300899744}",20,0,-95.8397241184809,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
171,False,"{'a': 0.001, 'e': 0.9764546509396596}",20,0,-64.04793395715315,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
172,False,"{'a': 0.001, 'e': 0.9758729785823308}",20,0,-60.428914507994186,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
173,False,"{'a': 0.001, 'e': 0.9752773002196243}",30,0,-154.18818782107374,"{0: 14, 1: 5, 2: 9, 3: 1, 4: 1}",0
174,False,"{'a': 0.001, 'e': 0.9746672967731284}",20,12,-26.45172927319423,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
175,False,"{'a': 0.001, 'e': 0.9740426428022031}",30,0,-84.32207697221173,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
176,False,"{'a': 0.001, 'e': 0.973403006423134}",30,0,-105.44972119060249,"{0: 16, 1: 3, 2: 11, 3: 0, 4: 0}",0
177,False,"{'a': 0.001, 'e': 0.972748049229784}",25,5,-142.2203818214118,"{0: 9, 1: 0, 2: 8, 3: 2, 4: 1}",1
178,False,"{'a': 0.001, 'e': 0.9720774262159269}",20,0,-140.53878236722795,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
179,False,"{'a': 0.001, 'e': 0.9713907856994539}",25,0,-185.02197354230125,"{0: 12, 1: 1, 2: 8, 3: 2, 4: 2}",0
180,False,"{'a': 0.001, 'e': 0.9706877692486436}",20,0,-127.10534513552969,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
181,False,"{'a': 0.001, 'e': 0.9699680116107118}",30,0,-114.89948389538408,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
182,False,"{'a': 0.001, 'e': 0.969231140642852}",20,0,-78.39660766365519,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
183,False,"{'a': 0.001, 'e': 0.9684767772459986}",20,0,-114.35521480665135,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
184,False,"{'a': 0.001, 'e': 0.9677045353015495}",35,0,-94.67316241848572,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 1}",0
185,False,"{'a': 0.001, 'e': 0.9669140216112958}",30,0,-126.11448204040488,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
186,False,"{'a': 0.001, 'e': 0.9661048358408219}",20,6,-86.51360725556502,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
187,False,"{'a': 0.001, 'e': 0.9652765704666424}",25,0,-167.28394412472952,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
188,False,"{'a': 0.001, 'e': 0.9644288107273639}",30,0,-79.84833461519045,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
189,False,"{'a': 0.001, 'e': 0.9635611345791598}",20,0,-171.5655458736644,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
190,False,"{'a': 0.001, 'e': 0.9626731126558706}",20,0,-71.12141374314756,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.001, 'e': 0.9617643082340419}",20,0,-48.28388226381065,"{0: 12, 1: 6, 2: 1, 3: 1, 4: 0}",0
192,False,"{'a': 0.001, 'e': 0.9608342772032357}",20,0,-202.16037030812802,"{0: 5, 1: 5, 2: 6, 3: 2, 4: 2}",0
193,False,"{'a': 0.001, 'e': 0.9598825680419544}",20,0,-117.64325821336436,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
194,False,"{'a': 0.001, 'e': 0.958908721799535}",20,0,-93.93625511723943,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
195,False,"{'a': 0.001, 'e': 0.9579122720843811}",20,8,-87.90547601466685,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 1}",1
196,False,"{'a': 0.001, 'e': 0.9568927450589139}",20,0,-97.31274119466251,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
197,False,"{'a': 0.001, 'e': 0.9558496594416355}",25,0,-230.35511062962655,"{0: 13, 1: 3, 2: 3, 3: 2, 4: 4}",0
198,False,"{'a': 0.001, 'e': 0.9547825265167125}",20,0,-87.5274784027318,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
199,False,"{'a': 0.001, 'e': 0.9536908501514997}",20,14,-23.16699013262478,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
200,False,"{'a': 0.001, 'e': 0.9525741268224331}",30,6,-32.23985372188778,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 0}",1
201,False,"{'a': 0.001, 'e': 0.9514318456497438}",20,0,-113.94814997825014,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
202,False,"{'a': 0.001, 'e': 0.9502634884414434}",25,0,-83.10358762179214,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
203,False,"{'a': 0.001, 'e': 0.9490685297470565}",20,0,-201.867551658738,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0
204,False,"{'a': 0.001, 'e': 0.9478464369215823}",30,0,-252.79170921880166,"{0: 15, 1: 8, 2: 1, 3: 1, 4: 5}",0
205,False,"{'a': 0.001, 'e': 0.9465966702001757}",20,0,-90.07442042561222,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
206,False,"{'a': 0.001, 'e': 0.9453186827840592}",20,5,-48.54924545098142,"{0: 8, 1: 4, 2: 2, 3: 1, 4: 0}",1
207,False,"{'a': 0.001, 'e': 0.9440119209381783}",25,0,-19.682335247508934,"{0: 19, 1: 5, 2: 0, 3: 1, 4: 0}",0
208,False,"{'a': 0.001, 'e': 0.9426758241011313}",25,0,-156.3408806031501,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
209,False,"{'a': 0.001, 'e': 0.9413098250079087}",20,0,-180.9501388291363,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
210,False,"{'a': 0.001, 'e': 0.9399133498259924}",20,0,-167.89807113779796,"{0: 8, 1: 0, 2: 10, 3: 0, 4: 2}",0
211,False,"{'a': 0.001, 'e': 0.9384858183053655}",20,0,-108.05168633820128,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
212,False,"{'a': 0.001, 'e': 0.9370266439430035}",20,0,-19.385827773069977,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
213,False,"{'a': 0.001, 'e': 0.9355352341624104}",25,0,-98.5441907920619,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
214,False,"{'a': 0.001, 'e': 0.9340109905087812}",20,3,-79.32602142896515,"{0: 8, 1: 2, 2: 6, 3: 1, 4: 0}",1
215,False,"{'a': 0.001, 'e': 0.9324533088603709}",20,0,-90.29443032848718,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
216,False,"{'a': 0.001, 'e': 0.9308615796566531}",25,11,-107.86980482595634,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 2}",1
217,False,"{'a': 0.001, 'e': 0.9292351881438593}",30,0,-101.8035213339379,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
218,False,"{'a': 0.001, 'e': 0.9275735146384823}",20,0,-77.61674449933739,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
219,False,"{'a': 0.001, 'e': 0.9258759348093368}",25,17,3.454792997011382,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.001, 'e': 0.9241418199787566}",25,7,-149.14784318924654,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 3}",1
221,False,"{'a': 0.001, 'e': 0.9223705374435115}",30,4,-46.659379764589225,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 0}",1
222,False,"{'a': 0.001, 'e': 0.9205614508160216}",25,0,-54.32217653910785,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
223,False,"{'a': 0.001, 'e': 0.918713920386427}",30,0,-134.26820171951488,"{0: 18, 1: 1, 2: 7, 3: 4, 4: 0}",0
224,False,"{'a': 0.001, 'e': 0.9168273035060777}",20,0,0.34555916155649014,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
225,False,"{'a': 0.001, 'e': 0.9149009549929797}",20,0,-80.62526417233337,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
226,False,"{'a': 0.001, 'e': 0.9129342275597286}",25,0,-181.9535979471314,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
227,False,"{'a': 0.001, 'e': 0.9109264722644368}",25,0,-62.49551910593413,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
228,False,"{'a': 0.001, 'e': 0.9088770389851438}",25,7,-64.26750546942083,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
229,False,"{'a': 0.001, 'e': 0.9067852769181763}",25,0,-244.07934643075808,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 5}",0
230,False,"{'a': 0.001, 'e': 0.9046505351008904}",25,0,-34.32641560881863,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.001, 'e': 0.9024721629592074}",20,14,8.623129155239035,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.001, 'e': 0.9002495108803148}",25,0,-138.64990956354563,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
233,False,"{'a': 0.001, 'e': 0.8979819308108695}",35,0,-166.75092291480811,"{0: 22, 1: 1, 2: 9, 3: 1, 4: 2}",0
234,False,"{'a': 0.001, 'e': 0.8956687768809987}",35,0,-196.55418224528933,"{0: 19, 1: 7, 2: 6, 3: 0, 4: 3}",0
235,False,"{'a': 0.001, 'e': 0.8933094060543487}",25,0,-68.97485412398326,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
236,False,"{'a': 0.001, 'e': 0.8909031788043871}",25,0,-29.32686935892328,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
237,False,"{'a': 0.001, 'e': 0.8884494598171035}",25,2,-105.83925072861577,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 1}",1
238,False,"{'a': 0.001, 'e': 0.8859476187202091}",25,7,-29.448059090808243,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
239,False,"{'a': 0.001, 'e': 0.8833970308388606}",30,0,-196.36882072780503,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
240,False,"{'a': 0.001, 'e': 0.8807970779778823}",25,0,-171.59168731877517,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
241,False,"{'a': 0.001, 'e': 0.8781471492303818}",20,0,-95.75769802257688,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
242,False,"{'a': 0.001, 'e': 0.8754466418125836}",25,0,-58.18429451645265,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
243,False,"{'a': 0.001, 'e': 0.8726949619246283}",30,0,-134.64737600152668,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
244,False,"{'a': 0.001, 'e': 0.8698915256370021}",25,7,-102.83787575229587,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 2}",1
245,False,"{'a': 0.001, 'e': 0.8670357598021706}",20,3,-16.46132124849156,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.001, 'e': 0.8641271029909058}",20,0,-65.82371087251335,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
247,False,"{'a': 0.001, 'e': 0.8611650064526928}",25,0,-82.1356096799361,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
248,False,"{'a': 0.001, 'e': 0.8581489350995121}",20,0,-105.24967118981641,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
249,False,"{'a': 0.001, 'e': 0.8550783685121771}",25,0,-178.15563298982036,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
250,False,"{'a': 0.001, 'e': 0.8519528019683106}",25,0,-44.84702127004272,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
251,False,"{'a': 0.001, 'e': 0.8487717474909258}",20,10,-48.718707592806396,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
252,False,"{'a': 0.001, 'e': 0.8455347349164652}",20,0,-160.5238527385238,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
253,False,"{'a': 0.001, 'e': 0.84224131298103}",20,0,-18.85918164065573,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
254,False,"{'a': 0.001, 'e': 0.8388910504234147}",25,0,-74.61416845651823,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
255,False,"{'a': 0.001, 'e': 0.8354835371034369}",30,0,-111.1528316651078,"{0: 16, 1: 5, 2: 7, 3: 2, 4: 0}",0
256,False,"{'a': 0.001, 'e': 0.8320183851339245}",20,0,-115.82039807664282,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
257,False,"{'a': 0.001, 'e': 0.8284952300245991}",20,0,-90.06204138389705,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
258,False,"{'a': 0.001, 'e': 0.8249137318359602}",20,5,-26.149544337293488,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
259,False,"{'a': 0.001, 'e': 0.8212735763411496}",35,0,-106.17388367840248,"{0: 26, 1: 1, 2: 5, 3: 2, 4: 1}",0
260,False,"{'a': 0.001, 'e': 0.8175744761936437}",25,14,-19.28893195257087,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
261,False,"{'a': 0.001, 'e': 0.8138161720984913}",20,0,-94.72637535976878,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
262,False,"{'a': 0.001, 'e': 0.8099984339846871}",25,0,-69.95766456016105,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
263,False,"{'a': 0.001, 'e': 0.80612106217614}",20,2,-81.31834963195043,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 0}",1
264,False,"{'a': 0.001, 'e': 0.8021838885585818}",20,4,-31.67077717360782,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
265,False,"{'a': 0.001, 'e': 0.7981867777396212}",20,8,-9.351930408657264,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.001, 'e': 0.7941296281990525}",25,0,-116.27473147159421,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
267,False,"{'a': 0.001, 'e': 0.7900123734263975}",20,0,-21.052222499201257,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
268,False,"{'a': 0.001, 'e': 0.7858349830425586}",25,0,-144.0949846208638,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
269,False,"{'a': 0.001, 'e': 0.7815974639023656}",20,10,-48.73201875772894,"{0: 5, 1: 1, 2: 3, 3: 1, 4: 0}",1
270,False,"{'a': 0.001, 'e': 0.7772998611746911}",20,0,-135.2375676412871,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
271,False,"{'a': 0.001, 'e': 0.7729422593967384}",25,4,-149.9315061611417,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 3}",1
272,False,"{'a': 0.001, 'e': 0.7685247834990175}",20,15,2.321773542488003,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.001, 'e': 0.7640475997974661}",25,0,-10.032979734844993,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
274,False,"{'a': 0.001, 'e': 0.7595109169491112}",20,0,-42.66366310648267,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
275,False,"{'a': 0.001, 'e': 0.7549149868676283}",20,0,-50.76044274880246,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
276,False,"{'a': 0.001, 'e': 0.7502601055951175}",35,0,-108.02801265104166,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
277,False,"{'a': 0.001, 'e': 0.7455466141264027}",25,0,-101.04996127237753,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
278,False,"{'a': 0.001, 'e': 0.7407748991821539}",25,0,-104.50300489945663,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
279,False,"{'a': 0.001, 'e': 0.7359453939271485}",20,12,14.8864874195885,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.001, 'e': 0.7310585786300049}",25,0,-75.46075558556919,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
281,False,"{'a': 0.001, 'e': 0.7261149812607791}",30,0,-120.76085746956683,"{0: 16, 1: 8, 2: 4, 3: 1, 4: 1}",0
282,False,"{'a': 0.001, 'e': 0.7211151780228631}",20,0,-69.64404557487134,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
283,False,"{'a': 0.001, 'e': 0.7160597938157098}",25,0,-49.97825680479852,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
284,False,"{'a': 0.001, 'e': 0.710949502625004}",25,0,-2.365685264046977,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
285,False,"{'a': 0.001, 'e': 0.7057850278370112}",25,0,-47.286243912432404,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
286,False,"{'a': 0.001, 'e': 0.7005671424739729}",20,0,-8.564375311047625,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
287,False,"{'a': 0.001, 'e': 0.6952966693475654}",20,0,-122.15747153723292,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
288,False,"{'a': 0.001, 'e': 0.6899744811276125}",25,0,-60.93182625549462,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
289,False,"{'a': 0.001, 'e': 0.6846015003234308}",25,0,-56.22826344945628,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
290,False,"{'a': 0.001, 'e': 0.679178699175393}",20,0,-42.77833849815349,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
291,False,"{'a': 0.001, 'e': 0.6737070994545213}",20,0,-93.94357423971601,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
292,False,"{'a': 0.001, 'e': 0.6681877721681662}",30,0,-70.67740417651441,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
293,False,"{'a': 0.001, 'e': 0.6626218371700825}",30,0,-132.26466101012232,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
294,False,"{'a': 0.001, 'e': 0.6570104626734988}",20,9,-29.288013810858903,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
295,False,"{'a': 0.001, 'e': 0.6513548646660542}",20,0,-19.552487563154198,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
